Round,0.34,D,VS2,EX,EX,EX,MB,GIA,61.6,56,4.51x4.53x2.78,N,M,2400 ,-33,"1,608",546.72,Hong Kong,6205224508
Round,0.3,D,VS2,EX,EX,EX,NON,GIA,59.9,59,4.36x4.39x2.62,N,M,2400 ,-28,"1,728",518.4,Hong Kong,5206205904
Round,0.35,D,VS2,EX,EX,EX,F,GIA,60.9,59,4.55x4.58x2.78,N,M,2400 ,-28,"1,728",604.8,Hong Kong,2204051737
Round,0.36,D,VS2,EX,EX,EX,NON,GIA,59,61,4.64x4.66x2.74,N,M - STK,2400 ,-25,"1,800",648,Hong Kong,6181704732
Round,0.37,D,VS2,EX,VG,EX,NON,GIA,60.3,59,4.63x4.64x2.79,N,M - STK,2400 ,-30,"1,680",621.6,Hong Kong,1166853258
Round,0.36,D,VS2,EX,EX,EX,F,GIA,59.8,60,4.63x4.67x2.78,N,M,2400 ,-28,"1,728",622.08,Hong Kong,1189863826
Round,0.35,D,VS2,EX,EX,EX,NON,GIA,59.7,61,4.58x4.6x2.74,N,TN - M,2400 ,-25,"1,800",630,Hong Kong,2186901448
Round,0.35,D,VS2,EX,VG,EX,F,GIA,60,58,4.6x4.62x2.76,N,M,2400 ,-30,"1,680",588,Hong Kong,5206011091
Round,0.31,D,VS2,EX,EX,EX,NON,GIA,61.1,57,4.37x4.39x2.68,N,M,2400 ,-28,"1,728",535.68,Hong Kong,5193703541
Round,0.3,D,VS2,EX,EX,EX,NON,GIA,60.6,60,4.35x4.37x2.64,N,M,2400 ,-28,"1,728",518.4,Hong Kong,6191847635
Round,0.3,D,SI1,VG,EX,VG,NON,GIA,59.9,63,4.3x4.29x2.57,,STK - TK,2100 ,-30,"1,470",441,Hong Kong,6157994666
Round,0.3,D,SI1,VG,EX,VG,MB,GIA,61.3,55,4.29x4.33x2.64,,,2100 ,-30,"1,470",441,Hong Kong,2176618294
Round,0.3,D,SI1,G,VG,VG,F,IGI,60,54,4.32x4.36x2.6,POINTED,M,2100 ,-38,"1,302",390.6,Ramat Gan,134459943
Round,0.35,D,SI1,EX,EX,EX,F,GIA,61.6,55,4.54x4.57x2.81,N,TN - M,2100 ,-35,"1,365",477.75,Hong Kong,2161843397
Round,0.31,D,SI1,EX,EX,EX,MB,GIA,61.1,59,4.36x4.4x2.68,N,M,2100 ,-42,"1,218",377.58,Hong Kong,2197872430
Round,0.35,D,SI2,VG,EX,EX,NON,GIA,60.3,61,4.52x4.55x2.73,N,STK - TK,2000 ,-40,"1,200",420,Hong Kong,5186207961
Round,0.3,D,SI2,G,VG,VG,NON,GIA,65,56,4.16x4.21x2.72,N,VTN - TK,2000 ,-45,"1,100",330,Hong Kong,2196255259
Round,0.36,D,SI2,EX,EX,EX,NON,GIA,62.4,56,4.55x4.59x2.85,N,M - STK,2000 ,-38,"1,240",446.4,Hong Kong,7186583522
Round,0.36,D,SI2,EX,EX,EX,NON,GIA,60.8,57,4.59x4.62x2.8,N,TN - M,2000 ,-38,"1,240",446.4,Hong Kong,2186491984
Round,0.3,D,SI2,G,VG,G,NON,GIA,65.2,57,4.16x4.2x2.72,N,VTN - TK,2000 ,-45,"1,100",330,Hong Kong,2196252741
Round,0.31,D,SI2,VG,VG,VG,NON,GIA,60.5,60,4.35x4.37x2.64,N,M - STK,2000 ,-45,"1,100",341,Hong Kong,1189236646
Round,0.3,D,SI2,G,VG,G,NON,GIA,62.8,56,4.21x4.23x2.65,N,TK - VTK,2000 ,-45,"1,100",330,Hong Kong,6181741250
Round,0.3,D,SI2,EX,EX,VG,F,GIA,61.9,57,4.32x4.29x2.67,,TN - M,2000 ,-28,"1,440",432,Hong Kong,2176644731
Round,0.3,D,SI2,EX,EX,VG,NON,GIA,61.4,57,4.32x4.3x2.65,,M - STK,2000 ,-28,"1,440",432,Hong Kong,5176593301
Round,0.31,D,SI2,EX,VG,EX,F,GIA,58.8,60,4.47x4.44x2.62,,M,2000 ,-28,"1,440",446.4,Hong Kong,5176641661
Round,0.3,D,SI2,EX,EX,EX,MB,GIA,62.2,57,4.33x4.31x2.69,,M - STK,2000 ,-30,"1,400",420,Hong Kong,1179593724
Round,0.35,D,SI2,EX,EX,VG,MB,GIA,60.2,59,4.59x4.56x2.76,,M - STK,2000 ,-32,"1,360",476,Hong Kong,5176006685
Round,0.35,D,SI2,EX,VG,EX,NON,GIA,61.1,57,4.56x4.53x2.78,,M - STK,2000 ,-28,"1,440",504,Hong Kong,1179645105
Round,0.35,D,SI2,EX,EX,EX,F,GIA,61.9,57,4.52x4.55x2.81,N,TN - M,2000 ,-38,"1,240",434,Hong Kong,2156550019
Round,0.32,D,SI2,EX,EX,VG,NON,GIA,60,60,4.46x4.44x2.67,,M - STK,2000 ,-28,"1,440",460.8,Hong Kong,2166413078
Round,0.35,D,SI2,EX,VG,EX,MB,GIA,62.3,57,4.52x4.49x2.81,,M - STK,2000 ,-32,"1,360",476,Hong Kong,2166431430
Round,0.3,D,SI2,EX,VG,EX,NON,GIA,61.7,58,4.31x4.33x2.67,N,M - STK,2000 ,-40,"1,200",360,Hong Kong,5203000955
Round,0.37,D,SI2,EX,EX,EX,NON,GIA,62.6,57,4.56x4.58x2.86,N,M - STK,2000 ,-38,"1,240",458.8,Hong Kong,1166989195
Round,0.33,D,SI2,EX,VG,EX,NON,GIA,62.1,58,4.4x4.44x2.75,N,M - STK,2000 ,-40,"1,200",396,Hong Kong,2197417633
Round,0.36,D,SI2,EX,VG,VG,NON,GIA,59.8,59,4.6x4.65x2.76,N,TN - STK,2000 ,-40,"1,200",432,Hong Kong,2196918814
Round,0.36,D,SI2,EX,EX,EX,NON,GIA,58.4,61,4.67x4.68x2.73,N,M,2000 ,-38,"1,240",446.4,Hong Kong,2196164076
Round,0.3,D,SI2,EX,VG,VG,NON,GIA,60.2,57,4.34x4.37x2.62,N,TN - STK,2000 ,-40,"1,200",360,Hong Kong,2196268182
Round,0.36,D,SI2,EX,EX,EX,F,GIA,61.9,57,4.54x4.56x2.81,N,M - STK,2000 ,-38,"1,240",446.4,Hong Kong,5196162839
Round,0.31,D,SI2,EX,VG,VG,NON,GIA,61.9,60,4.3x4.34x2.68,N,M - STK,2000 ,-40,"1,200",372,Hong Kong,1205001353
Round,0.35,D,SI2,EX,EX,VG,NON,GIA,61.6,58,4.53x4.55x2.79,N,TN - STK,2000 ,-40,"1,200",420,Hong Kong,1189730486
Round,0.34,D,SI2,EX,EX,EX,NON,GIA,63,57,4.46x4.47x2.81,N,M - STK,2000 ,-38,"1,240",421.6,Hong Kong,1199243527
Round,0.3,D,SI2,EX,VG,VG,NON,GIA,61.3,56,4.29x4.34x2.64,N,M - STK,2000 ,-40,"1,200",360,Hong Kong,1199262470
Round,0.3,D,SI2,EX,VG,EX,F,GIA,61.7,58,4.33x4.36x2.68,N,TN - M,2000 ,-40,"1,200",360,Hong Kong,1199262947
Round,0.36,D,SI2,EX,EX,EX,F,GIA,62.6,56,4.53x4.54x2.84,N,M - STK,2000 ,-38,"1,240",446.4,Hong Kong,2196282291
Round,0.3,D,SI2,EX,VG,VG,NON,GIA,59,61,4.35x4.4x2.58,VS,TN - STK,2000 ,-40,"1,200",360,Hong Kong,6192844803
Round,0.35,D,SI2,EX,VG,EX,NON,GIA,62.6,55,4.51x4.53x2.83,N,M,2000 ,-40,"1,200",420,Hong Kong,2196375513
Round,0.3,E,IF,VG,VG,EX,NON,IGI,63.6,59,4.22x4.24x2.69,POINTED,M - STK,2900 ,-33,"1,943",582.9,Ramat Gan,162579215
Round,0.33,E,VVS1,EX,EX,EX,F,GIA,60.7,59,4.47x4.49x2.72,N,M - STK,2600 ,-30,"1,820",600.6,Hong Kong,1208224450
Round,0.3,E,VVS1,EX,EX,EX,F,GIA,60.9,57,4.34x4.36x2.65,N,M,2600 ,-33,"1,742",522.6,Hong Kong,1199610586
Round,0.32,E,VVS1,EX,EX,EX,F,GIA,59.8,60,4.46x4.49x2.68,N,M,2600 ,-33,"1,742",557.44,Hong Kong,5193802122
Round,0.3,E,VVS2,EX,EX,VG,F,GIA,61,60,4.34x4.37x2.65,N,M - STK,2400 ,-33,"1,608",482.4,Hong Kong,1195802405
Round,0.32,E,VVS2,EX,EX,EX,F,GIA,60.5,60,4.43x4.45x2.69,N,M - STK,2400 ,-33,"1,608",514.56,Hong Kong,2196479355
Round,0.37,E,VVS2,VG,EX,VG,NON,GIA,64.2,59,4.5x4.54x2.9,N,STK - TK,2400 ,-30,"1,680",621.6,Hong Kong,6192898202
Round,0.32,E,VVS2,EX,EX,EX,F,GIA,61.5,58,4.38x4.4x2.7,N,M,2400 ,-33,"1,608",514.56,Hong Kong,7192958620
Round,0.33,E,VS1,EX,EX,EX,F,GIA,61.1,56,4.45x4.48x2.73,N,M,2300 ,-35,"1,495",493.35,Hong Kong,6181234217
Round,0.36,E,VS1,VG,VG,EX,NON,GIA,59.4,60,4.62x4.65x2.75,N,M - STK,2300 ,-28,"1,656",596.16,Hong Kong,1199219020
Round,0.32,E,VS1,EX,EX,EX,NON,GIA,61.8,57,4.39x4.41x2.72,N,M,2300 ,-25,"1,725",552,Hong Kong,1195979427
Round,0.31,E,VS1,EX,EX,EX,NON,GIA,61,59,4.4x4.42x2.69,N,M,2300 ,-25,"1,725",534.75,Hong Kong,6205050460
Round,0.32,E,VS1,EX,EX,EX,NON,GIA,62.2,56,4.37x4.4x2.73,N,M,2300 ,-25,"1,725",552,Hong Kong,2196927591
Round,0.32,E,VS1,EX,EX,EX,NON,GIA,61.3,57,4.41x4.44x2.71,N,M,2300 ,-25,"1,725",552,Hong Kong,5203205602
Round,0.37,E,VS1,EX,EX,VG,NON,GIA,62.5,58,4.58x4.63x2.87,N,M - STK,2300 ,-25,"1,725",638.25,Hong Kong,1203200366
Round,0.31,E,VS1,EX,EX,EX,NON,GIA,60,60,4.41x4.43x2.65,N,M,2300 ,-21.7,"1,800",557.99,Hong Kong,1203371413
Round,0.36,E,VS1,VG,EX,EX,NON,GIA,61,60,4.6x4.62x2.81,N,M,2300 ,-28,"1,656",596.16,Hong Kong,7203371271
Round,0.31,E,VS1,EX,EX,EX,NON,GIA,61.6,58,4.35x4.37x2.69,N,M - STK,2300 ,-25,"1,725",534.75,Hong Kong,6192894197
Round,0.36,E,VS1,EX,VG,VG,NON,GIA,62,57,4.56x4.59x2.83,N,M - STK,2300 ,-25,"1,725",621,Hong Kong,7186412216
Round,0.3,E,VS1,EX,EX,EX,MB,GIA,62.1,57,4.3x4.33x2.68,N,M,2300 ,-35,"1,495",448.5,Hong Kong,2196610927
Round,0.32,E,VS1,EX,EX,EX,NON,GIA,61.9,57,4.39x4.42x2.72,N,M,2300 ,-25,"1,725",552,Hong Kong,3195703735
Round,0.34,E,VS1,EX,EX,EX,NON,GIA,59.9,58,4.58x4.59x2.75,N,TN - M,2300 ,-23,"1,771",602.14,Hong Kong,6191976695
Round,0.32,E,VS1,EX,EX,EX,NON,GIA,62.1,56,4.37x4.39x2.72,N,M - STK,2300 ,-25,"1,725",552,Hong Kong,1198973743
Round,0.32,E,VS1,EX,EX,EX,NON,GIA,62.5,55,4.41x4.42x2.76,N,M,2300 ,-25,"1,725",552,Hong Kong,6192973795
Round,0.35,E,VS1,EX,EX,EX,NON,GIA,59.3,61,4.58x4.61x2.72,N,TN - STK,2300 ,-23,"1,771",619.85,Hong Kong,2186923522
Round,0.35,E,VS1,EX,EX,VG,NON,GIA,62,57,4.5x4.54x2.8,N,M - STK,2300 ,-25,"1,725",603.75,Hong Kong,5196332028
Round,0.35,E,VS1,EX,EX,VG,NON,GIA,62.2,58,4.46x4.5x2.79,VS,M - STK,2300 ,-28,"1,656",579.6,Hong Kong,2161943143
Round,0.3,E,VS1,EX,EX,EX,NON,GIA,59.8,59,4.36x4.42x2.63,N,M,2300 ,-25,"1,725",517.5,Hong Kong,2196802070
Round,0.3,E,VS1,EX,EX,EX,F,GIA,59.6,58,4.36x4.38x2.61,N,M,2300 ,-30,"1,610",483,Hong Kong,1193863643
Round,0.35,E,VS1,EX,EX,VG,NON,GIA,60.3,57,4.55x4.6x2.76,N,TN - M,2300 ,-25,"1,725",603.75,Hong Kong,7191703730
Round,0.35,E,VS2,EX,EX,EX,NON,GIA,62.6,57,4.5x4.52x2.82,N,M - STK,2200 ,-25,"1,650",577.5,Hong Kong,2186589989
Round,0.35,E,VS2,VG,VG,VG,NON,GIA,63.9,55,4.4x4.43x2.82,N,M - TK,2200 ,-35,"1,430",500.5,Hong Kong,2196283302
Round,0.34,E,VS2,EX,EX,EX,NON,GIA,61.2,59,4.5x4.54x2.77,N,M - STK,2200 ,-28,"1,584",538.56,Hong Kong,2186674851
Round,0.34,E,VS2,VG,VG,VG,F,GIA,62.5,59,4.4x4.44x2.76,N,STK - TK,2200 ,-38,"1,364",463.76,Hong Kong,2196209771
Round,0.3,E,VS2,G,VG,VG,NON,GIA,65,59,4.14x4.17x2.7,N,VTN - VTK,2200 ,-45,"1,210",363,Hong Kong,6181411683
Round,0.31,E,VS2,G,VG,VG,NON,IGI,66.2,59,4.13x4.16x2.74,POINTED,TK - VTK,2200 ,-38,"1,364",422.84,Ramat Gan,134459931
Round,0.35,E,VS2,EX,EX,EX,NON,GIA,61.7,57,4.52x4.54x2.79,N,M - STK,2200 ,-25,"1,650",577.5,Hong Kong,7186598027
Round,0.35,E,VS2,EX,EX,EX,NON,GIA,62.2,57,4.5x4.51x2.8,N,M - STK,2200 ,-25,"1,650",577.5,Hong Kong,1166416341
Round,0.3,E,VS2,VG,VG,VG,NON,GIA,62.9,56,4.23x4.22x2.66,,STK - TK,2200 ,-30,"1,540",462,Hong Kong,2176661396
Round,0.34,E,VS2,EX,EX,EX,NON,GIA,59.4,61,4.58x4.61x2.73,N,TN - M,2200 ,-28,"1,584",538.56,Hong Kong,1179243714
Round,0.3,E,VS2,VG,VG,VG,NON,GIA,61.6,59,4.27x4.25x2.63,,STK - TK,2200 ,-30,"1,540",462,Hong Kong,6157994529
Round,0.34,E,VS2,EX,EX,VG,NON,GIA,60.7,58,4.51x4.56x2.75,N,M,2200 ,-30,"1,540",523.6,Hong Kong,7196355668
Round,0.34,E,VS2,EX,EX,EX,NON,GIA,62,57,4.47x4.51x2.78,N,M,2200 ,-28,"1,584",538.56,Hong Kong,2197539599
Round,0.34,E,VS2,EX,VG,EX,NON,GIA,60.4,57,4.54x4.57x2.75,N,M - STK,2200 ,-30,"1,540",523.6,Hong Kong,1199096417
Round,0.37,E,VS2,EX,EX,EX,NON,GIA,62.1,56,4.58x4.61x2.85,N,M - STK,2200 ,-25,"1,650",610.5,Hong Kong,6205045714
